Année;Pays;Cde_Pays;variable;value
2023;Portugal;PRT;Santé;15.872218593719289
2002;République slovaque;SVK;Santé;12.740581285410807
2003;République slovaque;SVK;Santé;13.693164313911863
2004;République slovaque;SVK;Santé;13.341534089676072
2005;République slovaque;SVK;Santé;16.04789798144791
2006;République slovaque;SVK;Santé;17.090959614587433
2007;République slovaque;SVK;Santé;17.00795282700697
2008;République slovaque;SVK;Santé;18.448717044321075
2009;République slovaque;SVK;Santé;16.67208886121969
2010;République slovaque;SVK;Santé;18.60721573948728
2011;République slovaque;SVK;Santé;17.7460878733058
2012;République slovaque;SVK;Santé;17.797221061075273
2013;République slovaque;SVK;Santé;12.418252931127268
2014;République slovaque;SVK;Santé;13.58310902273187
2015;République slovaque;SVK;Santé;12.534722261382077
2016;République slovaque;SVK;Santé;13.936144750467982
2017;République slovaque;SVK;Santé;14.155081734312375
2018;République slovaque;SVK;Santé;13.741459919065665
2019;République slovaque;SVK;Santé;14.25847539214268
2020;République slovaque;SVK;Santé;13.938985741833946
2021;République slovaque;SVK;Santé;14.46960175776846
2022;République slovaque;SVK;Santé;15.924457984560325
2023;République slovaque;SVK;Santé;13.648617797742546
2002;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.5135227355361267
2003;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.439883690659838
2004;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.4370520295614067
2005;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.392217197725123
2006;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.424873143547469
2007;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.458624655450144
2008;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.4707897207636402
2009;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.4148855554236777
2010;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.350904539340768
2011;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.3758443101354194
2012;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.3082644294249457
2013;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.2641742623204077
2014;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.299575708482518
2015;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.2561099488601486
2016;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.204643534818115
2017;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.225924049814355
2018;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.231029499233041
2019;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.2475265659390975
2020;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.1144879418341476
2021;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.025208362164499
2022;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.019804228721551
2023;Allemagne;DEU;Sports,<br>culture<br>et<br>religions;2.0753887711916716
2002;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.7469465507579716
2003;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.6755487101791267
2004;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.5770243633958114
2005;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.61587670370716
2006;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.7082319306400775
2007;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.9178167431658033
2008;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.721737154299457
2009;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.61041377249298
2010;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.4786845190266478
2011;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.5258511857079706
2012;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.4919714332064378
2013;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.481817841704916
2014;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.3994359614469585
2015;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.4129216702564507
2016;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.390640073400302
2017;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.3965882750069634
2018;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.3414534527525745
2019;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.3665981663417766
2020;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.077441780435257
2021;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.1615099435678915
2022;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.1813256085657664
2023;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.2952951000073396
2024;Autriche;AUT;Sports,<br>culture<br>et<br>religions;2.291208600984522
2002;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.4639898155087625
2003;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.5040858153587644
2004;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.571040562012512
2005;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.4657413269615165
2006;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.6309319993242544
2007;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.512887138509922
2008;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.4429574393152036
2009;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.402103561150567
2010;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.3995893685264256
2011;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.349374726804339
2012;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.423162485528946
2013;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.3297887482921533
2014;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.295356927534346
2015;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.271867495090335
2016;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.369867386067011
2017;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.4290977267077314
2018;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.548664238537546
2019;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.471911742598431
2020;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.1652615246362825
2021;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.188858772883507
2022;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.3054402642941065
2023;Belgique;BEL;Sports,<br>culture<br>et<br>religions;2.314115838980737
2002;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.3889758122731215
2003;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.5192140248736172
2004;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.500206793619967
2005;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.578625783034601
2006;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.849832925909316
2007;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.9979723519769568
2008;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.927683645307984
2009;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.540385109425856
2010;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.585133764127197
2011;Espagne;ESP;Sports,<br>culture<br>et<br>religions;3.2694517098926887
2012;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.452072416930752
2013;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.4674797950139205
2014;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.5220106831167
2015;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.620590322451584
2016;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.6091720839318238
2017;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.6694699817465013
2018;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.691611369792505
2019;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.7374427880152403
2020;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.3065891713377598
2021;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.39018595244173
2022;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.6871045663512354
2023;Espagne;ESP;Sports,<br>culture<br>et<br>religions;2.750414126105805
2002;Estonie;EST;Sports,<br>culture<br>et<br>religions;6.253117651250624
2003;Estonie;EST;Sports,<br>culture<br>et<br>religions;6.2204390514401275
2004;Estonie;EST;Sports,<br>culture<br>et<br>religions;6.304008641382622
2005;Estonie;EST;Sports,<br>culture<br>et<br>religions;6.876176532106254
2006;Estonie;EST;Sports,<br>culture<br>et<br>religions;6.578078936947243
2007;Estonie;EST;Sports,<br>culture<br>et<br>religions;6.083698139040516
2008;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.961111280163101
2009;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.343054489639294
2010;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.4005400540054005
2011;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.281958468279672
2012;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.693530955689362
2013;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.393145161290323
2014;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.328120709718754
2015;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.993877377820347
2016;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.19096880321583
2017;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.410268079206664
2018;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.961173845689176
2019;Estonie;EST;Sports,<br>culture<br>et<br>religions;5.063563887093299
2020;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.450524322632926
2021;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.890077108397339
2022;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.653126802339952
2023;Estonie;EST;Sports,<br>culture<br>et<br>religions;4.701602309941343
2002;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.2423644224486674
2003;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.2405408294142797
2004;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.2506059323664065
2005;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.1742631663713965
2006;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.176137115896152
2007;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.248803278500339
2008;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.2580402361264933
2009;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.1911398199481207
2010;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.2600926864305886
2011;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.218943252946373
2012;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.1504412884727384
2013;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.5935805868686
2014;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.5129821958456975
2015;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.6654035231462516
2016;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.6929030521250463
2017;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.8293307285526628
2018;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.95410815900438
2019;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.910911134314796
2020;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.7516542147818983
2021;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.781120763221811
2022;Finlande;FIN;Sports,<br>culture<br>et<br>religions;2.726915801120748
2023;Finlande;FIN;Sports,<br>culture<br>et<br>religions;3.022494967972044
2002;France;FRA;Sports,<br>culture<br>et<br>religions;2.5469987578538835
2003;France;FRA;Sports,<br>culture<br>et<br>religions;2.6359012172685494
2004;France;FRA;Sports,<br>culture<br>et<br>religions;2.61490693808887
2005;France;FRA;Sports,<br>culture<br>et<br>religions;2.680827053317945
2006;France;FRA;Sports,<br>culture<br>et<br>religions;2.7831329368908677
2007;France;FRA;Sports,<br>culture<br>et<br>religions;2.771427273836424
2008;France;FRA;Sports,<br>culture<br>et<br>religions;2.7661852371807423
2009;France;FRA;Sports,<br>culture<br>et<br>religions;2.7562423609806483
2010;France;FRA;Sports,<br>culture<br>et<br>religions;2.788206355274667
2011;France;FRA;Sports,<br>culture<br>et<br>religions;2.8023902284887305
2012;France;FRA;Sports,<br>culture<br>et<br>religions;2.7764540878005013
2013;France;FRA;Sports,<br>culture<br>et<br>religions;2.7925422522797354
2014;France;FRA;Sports,<br>culture<br>et<br>religions;2.7067965704262478
2015;France;FRA;Sports,<br>culture<br>et<br>religions;2.5580789746927106
2016;France;FRA;Sports,<br>culture<br>et<br>religions;2.501853946714249
2017;France;FRA;Sports,<br>culture<br>et<br>religions;2.503410091449099
2018;France;FRA;Sports,<br>culture<br>et<br>religions;2.5407708835088028
2019;France;FRA;Sports,<br>culture<br>et<br>religions;2.6329229282835245
2020;France;FRA;Sports,<br>culture<br>et<br>religions;2.3685737011282555
2021;France;FRA;Sports,<br>culture<br>et<br>religions;2.423879815609914
2022;France;FRA;Sports,<br>culture<br>et<br>religions;2.4810756614907414
2023;France;FRA;Sports,<br>culture<br>et<br>religions;2.5766573766732535
2002;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.432006411969009
2003;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.3448503389118829
2004;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.4408534536032178
2005;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.6171319042058647
2006;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.628820249867741
2007;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.3832079468263823
2008;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.5466389252363033
2009;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.3894402540690751
2010;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.2309377369618335
2011;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.314427470017133
2012;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.3037664363717405
2013;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.1534877178175167
2014;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.4865788835219127
2015;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.4848598442250822
2016;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.7060995623632385
2017;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.8497887945040152
2018;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.9719978582576698
2019;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.9517444494789304
2020;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.8351486842899996
2021;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.9238117071679655
2022;Grèce;GRC;Sports,<br>culture<br>et<br>religions;1.99348249558521
2023;Grèce;GRC;Sports,<br>culture<br>et<br>religions;2.202962976240623
2002;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.9885145716982748
2003;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.7113820787719436
2004;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.7438316799598181
2005;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.7323428575086477
2006;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.8092008798835244
2007;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.9007426793835602
2008;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.973371111513128
2009;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.013829757512345
2010;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.3343176116686877
2011;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.8777015969857753
2012;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.961323447340292
2013;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.9575230560171095
2014;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.020295974205807
2015;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.029923070773658
2016;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.1620270343600954
2017;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.0819887626280607
2018;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.193687495703913
2019;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.1556543824915746
2020;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.8632220917756341
2021;Irlande;IRL;Sports,<br>culture<br>et<br>religions;1.9183406591474759
2022;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.0445936049335556
2023;Irlande;IRL;Sports,<br>culture<br>et<br>religions;2.0231684388277245
2002;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.4996207709615281
2003;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5111118549274196
2004;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5993653883761383
2005;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5324973595230837
2006;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.4267863641877958
2007;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5114492705679976
2008;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.4557836129903552
2009;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.4301223649978732
2010;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.3195203775022744
2011;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.2951342011374083
2012;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.2066223381992742
2013;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.3058978494558506
2014;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.2810740183599476
2015;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.3610244898252233
2016;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5871153014776591
2017;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5638972286034911
2018;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.6457629525807376
2019;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.6500610120444414
2020;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.4726098180315008
2021;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5734983430894578
2022;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5315075414004145
2023;Italie;ITA;Sports,<br>culture<br>et<br>religions;1.5324674870922292
2002;Lettonie;LVA;Sports,<br>culture<br>et<br>religions;3.774213280772106
2003;Lettonie;LVA;Sports,<br>culture<br>et<br>religions;3.446601641503949
2004;Lettonie;LVA;Sports,<br>culture<br>et<br>religions;3.112225221750868
